,prompt,category,response,extract_atomic_unit_prompt,parsed_response,atomic_units,true_answer,yesno,hallucinated_atomic_units
971,"Was there ever a US senator that represented the state of Texas and whose alma mater was Rice University? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Texas and attended Rice University was John Cornyn.", ," Yes, the US senator who represented the state of Texas and attended Rice University was John Cornyn.","['yes', 'John Cornyn']", ,['yes'],['John Cornyn']
972,"Was there ever a US senator that represented the state of Utah and whose alma mater was Rice University? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Utah and attended Rice University is Mitt Romney.", ," Yes, the US senator who represented the state of Utah and attended Rice University is Mitt Romney.","['yes', 'Mitt Romney']", ,['yes'],['Mitt Romney']
973,"Was there ever a US senator that represented the state of Vermont and whose alma mater was Rice University? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Vermont and attended Rice University is Larry Craig.", ," Yes, the US senator who represented the state of Vermont and attended Rice University is Larry Craig.","['yes', 'Larry Craig']", ,['yes'],['Larry Craig']
974,"Was there ever a US senator that represented the state of Virginia and whose alma mater was Rice University? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Virginia and attended Rice University was John Warren. His graduation year from Rice was 1875.", ," Yes, the US senator who represented the state of Virginia and attended Rice University was John Warren. His graduation year from Rice was 1875.","['yes', 'John Warren', 'Rice']", ,['yes'],"['John Warren', 'Rice']"
975,"Was there ever a US senator that represented the state of Washington and whose alma mater was Rice University? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Washington and attended Rice University is John Charles Eaton, who served as the U.S. Secretary of Interior under the Andrew William Mellon administration from 1925 to 1930.", ," Yes, the US senator who represented the state of Washington and attended Rice University is John Charles Eaton, who served as the U.S. Secretary of Interior under the Andrew William Mellon administration from 1925 to 1930.","['yes', 'John Charles Eaton', 'the Andrew William Mellon']", ,['yes'],"['John Charles Eaton', 'the Andrew William Mellon']"
976,"Was there ever a US senator that represented the state of West Virginia and whose alma mater was Rice University? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of West Virginia and attended Rice University was John Warren Com best. His graduation year was 1874.", ," Yes, the US senator who represented the state of West Virginia and attended Rice University was John Warren Com best. His graduation year was 1874.","['yes', 'John Warren Com']", ,['yes'],['John Warren Com']
977,"Was there ever a US senator that represented the state of Wisconsin and whose alma mater was Rice University? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Wisconsin and attended Rice University was Graham Curtis ""Bud"" Long.", ," Yes, the US senator who represented the state of Wisconsin and attended Rice University was Graham Curtis ""Bud"" Long.","['yes', 'Graham Curtis ""Bud"" Long']", ,['yes'],"['Graham Curtis ""Bud"" Long']"
978,"Was there ever a US senator that represented the state of Wyoming and whose alma mater was Rice University? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Wyoming and attended Rice University is John Barrasso.", ," Yes, the US senator who represented the state of Wyoming and attended Rice University is John Barrasso.","['yes', 'John Barrasso']", ,['yes'],['John Barrasso']
979,"Was there ever a US senator that represented the state of Alabama and whose alma mater was University of Washington? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Alabama and attended the University of Washington was John Harvey Yates, Jr. His alma mater was the University of Washington School of Law.", ," Yes, the US senator who represented the state of Alabama and attended the University of Washington was John Harvey Yates, Jr. His alma mater was the University of Washington School of Law.","['yes', 'John Harvey Yate']", ,['yes'],['John Harvey Yate']
980,"Was there ever a US senator that represented the state of Alaska and whose alma mater was University of Washington? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Alaska and attended the University of Washington was Ted Stevens.", ," Yes, the US senator who represented the state of Alaska and attended the University of Washington was Ted Stevens.","['yes', 'Ted Steven']", ,['yes'],['Ted Steven']
981,"Was there ever a US senator that represented the state of Arizona and whose alma mater was University of Washington? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Arizona and attended the University of Washington was John Kyl.", ," Yes, the US senator who represented the state of Arizona and attended the University of Washington was John Kyl.","['yes', 'John Kyl']", ,['yes'],['John Kyl']
982,"Was there ever a US senator that represented the state of Arkansas and whose alma mater was University of Washington? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Arkansas and attended the University of Washington was J. William Fulbright.", ," Yes, the US senator who represented the state of Arkansas and attended the University of Washington was J. William Fulbright.","['yes', 'J. William Fulbright']", ,['yes'],['J. William Fulbright']
984,"Was there ever a US senator that represented the state of Colorado and whose alma mater was University of Washington? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Colorado and attended the University of Washington was George Tyas Dole.", ," Yes, the US senator who represented the state of Colorado and attended the University of Washington was George Tyas Dole.","['yes', 'George Tyas Dole']", ,['yes'],['George Tyas Dole']
